ID	Description	GeneRatio	BgRatio	pvalue	p.adjust	qvalue	geneID	Count
Wnt Signaling%WikiPathways_20190910%WP428%Homo sapiens	Wnt Signaling%WikiPathways_20190910%WP428%Homo sapiens	42/1559	118/12465	8.42137547416558e-11	6.68068925175433e-10	3.34649471121463e-10	324/8312/815/817/894/57680/1457/1459/1499/22943/8061/7976/7855/8326/2932/3725/83999/51176/4040/6885/5599/5601/4609/4776/5533/5534/5578/5579/5582/387/6422/6423/6424/6425/6934/7471/7480/7481/89780/54361/7474/7476	42
TLR4 Signaling and Tolerance%WikiPathways_20190910%WP3851%Homo sapiens	TLR4 Signaling and Tolerance%WikiPathways_20190910%WP3851%Homo sapiens	19/1559	30/12465	8.80907205193748e-11	6.9549721248154e-10	3.4838886461046e-10	3456/3551/9641/8517/3569/3635/3654/3661/3665/6885/4615/4790/4792/8737/148022/7099/7124/7187/7189	19
Resistin as a regulator of inflammation%WikiPathways_20190910%WP4481%Homo sapiens	Resistin as a regulator of inflammation%WikiPathways_20190910%WP4481%Homo sapiens	20/1559	33/12465	8.88067756291967e-11	6.9782764925691e-10	3.49556228343408e-10	207/208/3551/8517/3592/3593/3569/3708/5594/1432/5595/4790/4792/5290/5291/5293/5294/5335/5970/7124	20
KEGG_AMYOTROPHIC_LATERAL_SCLEROSIS_ALS	KEGG_AMYOTROPHIC_LATERAL_SCLEROSIS_ALS	26/1559	53/12465	9.03233195506277e-11	7.06396527428966e-10	3.53848555737067e-10	317/572/581/596/598/637/834/836/842/847/54205/1616/2876/2902/2903/5608/4217/1432/4747/5533/5534/6647/7124/7132/7133/7157	26
Hair Follicle Development: Cytodifferentiation (Part 3 of 3)%WikiPathways_20190910%WP2840%Homo sapiens	Hair Follicle Development: Cytodifferentiation (Part 3 of 3)%WikiPathways_20190910%WP2840%Homo sapiens	35/1559	88/12465	9.10150879179714e-11	7.08464862760547e-10	3.54884627463699e-10	6868/80070/64919/652/654/23581/1490/1499/22943/1956/94234/2619/2625/10804/2736/284110/3458/3479/3725/4254/51176/4487/4488/4790/4851/4853/2908/64065/22822/6422/6657/6662/7040/8626/7474	35
REACTOME_ACTIVATION_OF_IRF3_IRF7_MEDIATED_BY_TBK1_IKK_EPSILON	REACTOME_ACTIVATION_OF_IRF3_IRF7_MEDIATED_BY_TBK1_IKK_EPSILON	14/1559	17/12465	1.02359728275773e-10	7.93048735893605e-10	3.97254429953688e-10	929/9641/3661/3665/23643/6233/23098/148022/353376/7099/7187/7311/7314/7316	14
KEGG_INSULIN_SIGNALING_PATHWAY	KEGG_INSULIN_SIGNALING_PATHWAY	46/1559	137/12465	1.05581964336554e-10	8.14208822651193e-10	4.07853952810483e-10	207/208/369/572/673/867/1399/2308/2932/3099/3265/3551/3635/3630/8660/3845/5594/5595/5599/5601/2872/2475/5139/5170/5290/5291/5293/5294/5295/10891/5499/5562/5563/5584/5590/5770/5894/6194/6198/6464/399694/8835/9021/6654/6655/7249	46
IL-1 signaling pathway%WikiPathways_20190910%WP195%Homo sapiens	IL-1 signaling pathway%WikiPathways_20190910%WP195%Homo sapiens	27/1559	57/12465	1.09552315198537e-10	8.40915456477656e-10	4.21231855222443e-10	207/1386/6347/3551/8517/3552/3553/3654/3725/6416/5608/5609/6885/5594/1432/5595/5599/5601/4615/4790/4792/5295/5335/5590/5970/8878/7189	27
REACTOME_REGULATED_PROTEOLYSIS_OF_P75NTR	REACTOME_REGULATED_PROTEOLYSIS_OF_P75NTR	11/1559	11/12465	1.13567209907054e-10	8.63735935898605e-10	4.32663102929337e-10	6868/51107/83464/23385/4790/4804/5663/5664/55851/5970/7189	11
REACTOME_REGULATION_BY_C_FLIP	REACTOME_REGULATION_BY_C_FLIP	11/1559	11/12465	1.13567209907054e-10	8.63735935898605e-10	4.32663102929337e-10	841/8837/8772/355/356/8737/8797/8795/8743/8717/7186	11
REACTOME_UB_SPECIFIC_PROCESSING_PROTEASES	REACTOME_UB_SPECIFIC_PROCESSING_PROTEASES	63/1559	221/12465	1.18820968720623e-10	8.95777032595111e-10	4.48713147557325e-10	367/408/409/8312/8678/329/330/1540/23770/2625/3091/8517/90865/6885/4193/4194/79594/4609/4792/5423/5716/10197/5728/51651/55288/8737/6233/6478/6502/4088/64426/6881/51616/7046/7157/7186/7189/7311/7314/7316/401447/100287144/100287178/100287205/100287238/100288520/100287327/100287364/100287404/377630/100287441/100287478/100287513/728369/645836/645402/392188/728386/57646/84132/55031/7416/7417	63
REACTOME_NOTCH2_ACTIVATION_AND_TRANSMISSION_OF_SIGNAL_TO_THE_NUCLEUS	REACTOME_NOTCH2_ACTIVATION_AND_TRANSMISSION_OF_SIGNAL_TO_THE_NUCLEUS	16/1559	22/12465	1.18860643649532e-10	8.95777032595111e-10	4.48713147557325e-10	102/51107/83464/28514/3714/4192/23385/9148/4853/5663/5664/55851/6233/7311/7314/7316	16
REACTOME_ACTIVATION_OF_RAC1	REACTOME_ACTIVATION_OF_RAC1	12/1559	13/12465	1.62466196600321e-10	1.21886404508295e-09	6.10554080103135e-10	4690/8440/5058/5062/5063/10298/57144/56924/6091/9353/6654/6655	12
REACTOME_SUMOYLATION	REACTOME_SUMOYLATION	56/1559	187/12465	1.64297211836069e-10	1.22704854605497e-09	6.14653865048168e-10	367/6790/9212/332/672/8535/1029/1387/1616/1655/1786/1788/2033/2099/668/3065/3066/9759/3090/28996/3190/9641/8517/3622/4193/8648/4792/4869/9971/2908/4929/23636/11315/142/7703/8554/51588/5371/5468/10891/5885/5914/5970/29843/25942/6672/7020/7021/7067/7068/7153/10210/7157/7421/7428/7486	56
REACTOME_SIGNALING_BY_ERYTHROPOIETIN	REACTOME_SIGNALING_BY_ERYTHROPOIETIN	17/1559	25/12465	1.66211185423165e-10	1.23025957781968e-09	6.16262336930813e-10	1399/2056/3265/8660/3717/3845/4067/5290/5291/5293/5294/5295/5335/6464/6654/6777/7409	17
REACTOME_SIGNALING_BY_NTRK2_TRKB	REACTOME_SIGNALING_BY_NTRK2_TRKB	17/1559	25/12465	1.66211185423165e-10	1.23025957781968e-09	6.16262336930813e-10	627/1020/8851/10818/2534/3265/3845/4908/4909/4915/5290/5295/5335/6464/6654/6714/7074	17
Photodynamic therapy-induced HIF-1 survival signaling%WikiPathways_20190910%WP3614%Homo sapiens	Photodynamic therapy-induced HIF-1 survival signaling%WikiPathways_20190910%WP3614%Homo sapiens	21/1559	37/12465	1.68949005585596e-10	1.24496645004852e-09	6.23629311845777e-10	284/578/581/597/598/637/332/664/665/1906/2056/3091/3486/3939/4170/5366/5743/5054/7043/7157/7422	21
REACTOME_SIGNALING_BY_NOTCH1_IN_CANCER	REACTOME_SIGNALING_BY_NOTCH1_IN_CANCER	27/1559	58/12465	1.80712140645175e-10	1.31991510656256e-09	6.6117263607254e-10	102/6868/51107/83464/1387/8454/28514/2033/55294/3065/3066/8841/9759/23493/3714/4609/23385/9148/4851/5663/5664/55851/6233/22938/7311/7314/7316	27
TGF-beta Receptor Signaling%WikiPathways_20190910%WP560%Homo sapiens	TGF-beta Receptor Signaling%WikiPathways_20190910%WP560%Homo sapiens	27/1559	58/12465	1.80712140645175e-10	1.31991510656256e-09	6.6117263607254e-10	652/1387/1499/2033/3265/3458/3624/3725/51176/10637/7044/5595/5601/4790/9241/5054/6498/4088/4091/6772/6774/7040/7046/7048/7057/7124/7471	27
Signaling of Hepatocyte Growth Factor Receptor%WikiPathways_20190910%WP313%Homo sapiens	Signaling of Hepatocyte Growth Factor Receptor%WikiPathways_20190910%WP313%Homo sapiens	20/1559	34/12465	1.90354829881888e-10	1.37978172020835e-09	6.91161054691375e-10	1399/1793/3082/3265/3672/3688/3725/5594/5595/5599/5058/5290/5728/5747/2185/5894/5921/6654/6714/6774	20
Allograft Rejection%WikiPathways_20190910%WP2328%Homo sapiens	Allograft Rejection%WikiPathways_20190910%WP2328%Homo sapiens	35/1559	90/12465	1.90572987893674e-10	1.37978172020835e-09	6.91161054691375e-10	836/840/841/842/6363/6366/940/958/959/1459/1493/6387/355/356/2668/3002/3135/3458/3586/3592/3593/3596/3605/3552/3553/3558/3559/3565/120892/5551/5590/6772/7040/7124/7422	35
REACTOME_ACTIVATED_NOTCH1_TRANSMITS_SIGNAL_TO_THE_NUCLEUS	REACTOME_ACTIVATED_NOTCH1_TRANSMITS_SIGNAL_TO_THE_NUCLEUS	19/1559	31/12465	2.00899574171214e-10	1.44195451937607e-09	7.22304689091309e-10	102/6868/51107/83464/408/409/28514/83737/3714/23385/9148/4851/5663/5664/55851/6233/7311/7314/7316	19
REACTOME_MAPK_TARGETS_NUCLEAR_EVENTS_MEDIATED_BY_MAP_KINASES	REACTOME_MAPK_TARGETS_NUCLEAR_EVENTS_MEDIATED_BY_MAP_KINASES	19/1559	31/12465	2.00899574171214e-10	1.44195451937607e-09	7.22304689091309e-10	1386/1385/1848/3725/5594/1432/5595/5598/5599/5601/4205/4208/5515/5516/5518/5519/6195/6196/6197	19
Oxidative Damage%WikiPathways_20190910%WP3941%Homo sapiens	Oxidative Damage%WikiPathways_20190910%WP3941%Homo sapiens	22/1559	41/12465	2.71490647045371e-10	1.94022195172942e-09	9.71897098542639e-10	317/572/9530/578/596/728/836/842/998/1026/1027/54205/1647/6416/4293/4790/7124/7133/7185/7186/7187/7189	22
KEGG_RIG_I_LIKE_RECEPTOR_SIGNALING_PATHWAY	KEGG_RIG_I_LIKE_RECEPTOR_SIGNALING_PATHWAY	30/1559	71/12465	3.4467795204862e-10	2.44514307085091e-09	1.22482247660553e-09	9474/843/841/3627/1540/1654/8772/3440/3456/3551/9641/8517/3592/3593/3661/3665/6885/1432/5599/5601/4790/4792/5300/5970/8737/7124/8717/7186/7187/7189	30
Estrogen signaling pathway%WikiPathways_20190910%WP712%Homo sapiens	Estrogen signaling pathway%WikiPathways_20190910%WP712%Homo sapiens	16/1559	23/12465	3.45092568503687e-10	2.44514307085091e-09	1.22482247660553e-09	207/596/673/1385/2099/2782/2792/2852/3551/8517/3725/5594/1432/5601/4790/5290	16
REACTOME_ONCOGENE_INDUCED_SENESCENCE	REACTOME_ONCOGENE_INDUCED_SENESCENCE	20/1559	35/12465	3.92033900137921e-10	2.75420426452828e-09	1.37963758790731e-09	192670/1019/1029/1032/1869/1870/1871/3397/5594/5595/4193/4194/5925/6233/7027/7029/7157/7311/7314/7316	20
Signal transduction through IL1R%WikiPathways_20190910%WP4496%Homo sapiens	Signal transduction through IL1R%WikiPathways_20190910%WP4496%Homo sapiens	20/1559	35/12465	3.92033900137921e-10	2.75420426452828e-09	1.37963758790731e-09	3456/3551/3552/3553/3569/3654/3725/5608/6885/1432/5599/4615/4790/4792/5970/7040/7042/7043/7124/7189	20
EPO Receptor Signaling%WikiPathways_20190910%WP581%Homo sapiens	EPO Receptor Signaling%WikiPathways_20190910%WP581%Homo sapiens	17/1559	26/12465	4.24148404202013e-10	2.96724917370016e-09	1.48635616662397e-09	207/2056/8660/3717/5594/5595/5163/5294/5788/5894/5921/6464/6654/6714/6772/6774/6777	17
REACTOME_NEGATIVE_REGULATION_OF_FGFR3_SIGNALING	REACTOME_NEGATIVE_REGULATION_OF_FGFR3_SIGNALING	18/1559	29/12465	4.52212224779109e-10	3.13710405307014e-09	1.57143997071446e-09	673/867/26281/2249/2253/2261/10818/5594/5595/5515/5516/5518/6233/10253/6714/7311/7314/7316	18
T-Cell Receptor and Co-stimulatory Signaling%WikiPathways_20190910%WP2583%Homo sapiens	T-Cell Receptor and Co-stimulatory Signaling%WikiPathways_20190910%WP2583%Homo sapiens	18/1559	29/12465	4.52212224779109e-10	3.13710405307014e-09	1.57143997071446e-09	207/940/1493/8445/2534/2931/2932/3558/3932/4790/4792/5133/5163/5335/5578/5728/5777/5921	18
REACTOME_SPRY_REGULATION_OF_FGF_SIGNALING	REACTOME_SPRY_REGULATION_OF_FGF_SIGNALING	13/1559	16/12465	6.80183305376643e-10	4.66379720125505e-09	2.33619198259808e-09	673/867/5594/5595/5515/5516/5518/6233/10253/6714/7311/7314/7316	13
ATM Signaling Network in Development and Disease %WikiPathways_20190910%WP3878%Homo sapiens	ATM Signaling Network in Development and Disease %WikiPathways_20190910%WP3878%Homo sapiens	23/1559	46/12465	6.80723113814067e-10	4.66379720125505e-09	2.33619198259808e-09	1386/472/9212/699/983/1020/8851/1111/11200/2539/9759/3315/8517/4217/4361/2475/4683/4790/5562/5591/5524/6794/7249	23
Heart Development%WikiPathways_20190910%WP1591%Homo sapiens	Heart Development%WikiPathways_20190910%WP1591%Homo sapiens	23/1559	46/12465	6.80723113814067e-10	4.66379720125505e-09	2.33619198259808e-09	27302/650/652/659/1499/2065/2255/2253/2296/2303/2626/2627/9464/23493/3670/5594/4208/4776/1482/4851/6469/6899/7422	23
REACTOME_NETRIN_1_SIGNALING	REACTOME_NETRIN_1_SIGNALING	24/1559	50/12465	8.47662661707253e-10	5.7836407123894e-09	2.89714463975318e-09	116986/998/1630/1793/2534/1432/5599/4690/9423/5058/5335/5588/5747/6091/6477/6478/9353/6586/6714/7204/90249/219699/8633/137970	24
REACTOME_NEGATIVE_REGULATION_OF_FGFR1_SIGNALING	REACTOME_NEGATIVE_REGULATION_OF_FGFR1_SIGNALING	19/1559	33/12465	9.08576522687283e-10	6.14865254945108e-09	3.07998657959298e-09	673/867/2255/26281/2249/2253/2260/10818/5594/5595/5515/5516/5518/6233/10253/6714/7311/7314/7316	19
REACTOME_SIGNALING_BY_NOTCH2	REACTOME_SIGNALING_BY_NOTCH2	19/1559	33/12465	9.08576522687283e-10	6.14865254945108e-09	3.07998657959298e-09	102/51107/83464/1385/28514/2033/3002/3714/4192/23385/9148/4853/5663/5664/55851/6233/7311/7314/7316	19
REACTOME_CASPASE_ACTIVATION_VIA_DEPENDENCE_RECEPTORS_IN_THE_ABSENCE_OF_LIGAND	REACTOME_CASPASE_ACTIVATION_VIA_DEPENDENCE_RECEPTORS_IN_THE_ABSENCE_OF_LIGAND	10/1559	10/12465	9.13156616780088e-10	6.1545271163471e-09	3.08292927102905e-09	26060/836/842/1612/23604/1613/1630/9500/90249/219699	10
REACTOME_INSULIN_RECEPTOR_SIGNALLING_CASCADE	REACTOME_INSULIN_RECEPTOR_SIGNALLING_CASCADE	25/1559	54/12465	9.8907776084374e-10	6.63923452420616e-09	3.32572918519374e-09	208/2255/26281/2249/2253/2260/2263/2261/2322/2323/10818/3265/3630/8660/3845/5594/5595/5170/5290/5291/5295/6464/6654/117145/57761	25
Extracellular vesicle-mediated signaling in recipient cells%WikiPathways_20190910%WP2870%Homo sapiens	Extracellular vesicle-mediated signaling in recipient cells%WikiPathways_20190910%WP2870%Homo sapiens	18/1559	30/12465	9.98394481168708e-10	6.64794397501092e-09	3.33009192831161e-09	207/324/8312/1499/1956/3082/3265/3845/2475/5894/4088/7040/7042/7043/7046/7048/89780/7474	18
PI3K-AKT-mTOR signaling pathway and therapeutic opportunities%WikiPathways_20190910%WP3844%Homo sapiens	PI3K-AKT-mTOR signaling pathway and therapeutic opportunities%WikiPathways_20190910%WP3844%Homo sapiens	18/1559	30/12465	9.98394481168708e-10	6.64794397501092e-09	3.33009192831161e-09	207/572/1027/2308/2309/2932/3265/3845/2475/4846/5163/5290/5291/5294/5295/5728/9821/7249	18
REACTOME_TICAM1_RIP1_MEDIATED_IKK_COMPLEX_RECRUITMENT	REACTOME_TICAM1_RIP1_MEDIATED_IKK_COMPLEX_RECRUITMENT	14/1559	19/12465	1.36905231156946e-09	9.04338140470985e-09	4.53001582649741e-09	329/330/3551/8517/8737/11035/6233/148022/7098/7189/7311/7314/7316/7323	14
REACTOME_VEGFR2_MEDIATED_CELL_PROLIFERATION	REACTOME_VEGFR2_MEDIATED_CELL_PROLIFERATION	14/1559	19/12465	1.36905231156946e-09	9.04338140470985e-09	4.53001582649741e-09	3265/3708/3791/3845/5170/5335/5578/5579/5580/5590/5921/8877/6714/7422	14
KEGG_BASAL_CELL_CARCINOMA	KEGG_BASAL_CELL_CARCINOMA	25/1559	55/12465	1.59925779078458e-09	1.05102613428238e-08	5.26480617071168e-09	324/8312/650/652/1499/7976/7855/8326/2736/2737/2932/64399/51176/6469/6608/6934/7157/7471/7480/7481/89780/54361/7474/7476/7483	25
REACTOME_INTERLEUKIN_2_FAMILY_SIGNALING	REACTOME_INTERLEUKIN_2_FAMILY_SIGNALING	22/1559	44/12465	1.60379741841642e-09	1.05102613428238e-08	5.26480617071168e-09	1437/3558/3559/3560/3635/3717/3718/3932/3965/5290/5291/5293/5295/2185/5777/6464/6654/6655/6772/6774/6777/6850	22
REACTOME_EXTRA_NUCLEAR_ESTROGEN_SIGNALING	REACTOME_EXTRA_NUCLEAR_ESTROGEN_SIGNALING	30/1559	75/12465	1.6975005905525e-09	1.10805353509293e-08	5.5504681555985e-09	207/208/596/685/857/1027/1385/1956/2099/2309/2771/2773/2782/2792/3265/3315/3480/3845/5594/5595/4318/4846/5170/5290/5295/5590/5747/6464/8877/6714	30
REACTOME_NEGATIVE_REGULATION_OF_FGFR2_SIGNALING	REACTOME_NEGATIVE_REGULATION_OF_FGFR2_SIGNALING	19/1559	34/12465	1.81832400024079e-09	1.1822671342742e-08	5.92221934443748e-09	673/867/2255/26281/2249/2253/2263/10818/5594/5595/5515/5516/5518/6233/10253/6714/7311/7314/7316	19
REACTOME_JNK_C_JUN_KINASES_PHOSPHORYLATION_AND_ACTIVATION_MEDIATED_BY_ACTIVATED_HUMAN_TAK1	REACTOME_JNK_C_JUN_KINASES_PHOSPHORYLATION_AND_ACTIVATION_MEDIATED_BY_ACTIVATED_HUMAN_TAK1	15/1559	22/12465	1.94204965981549e-09	1.25288651205217e-08	6.27596633870335e-09	8517/3654/6416/5609/6885/5599/5601/10392/64127/8767/6233/7189/7311/7314/7316	15
REACTOME_REGULATION_OF_SIGNALING_BY_CBL	REACTOME_REGULATION_OF_SIGNALING_BY_CBL	15/1559	22/12465	1.94204965981549e-09	1.25288651205217e-08	6.27596633870335e-09	867/1399/2534/3055/4067/5290/5291/5293/5295/6233/6850/7311/7314/7316/7409	15
REACTOME_TNFS_BIND_THEIR_PHYSIOLOGICAL_RECEPTORS	REACTOME_TNFS_BIND_THEIR_PHYSIOLOGICAL_RECEPTORS	17/1559	28/12465	2.27492054101714e-09	1.4619450608552e-08	7.32318362653007e-09	939/970/60401/10913/4049/4982/8784/7132/7133/8718/8771/943/3604/8740/9966/8995/8744	17
KEGG_LEUKOCYTE_TRANSENDOTHELIAL_MIGRATION	KEGG_LEUKOCYTE_TRANSENDOTHELIAL_MIGRATION	39/1559	116/12465	2.64765781237511e-09	1.69490990460152e-08	8.49015246479969e-09	87/88/89/81/9564/998/1366/1495/1499/6387/7852/2771/2773/3383/3676/3684/3688/3689/1432/4318/653361/27035/5290/5291/5293/5294/5295/5335/5578/5579/5582/5747/2185/83593/387/6093/7409/7410/10451	39
REACTOME_APOPTOTIC_CLEAVAGE_OF_CELLULAR_PROTEINS	REACTOME_APOPTOTIC_CLEAVAGE_OF_CELLULAR_PROTEINS	20/1559	38/12465	2.78751630586892e-09	1.77076706326846e-08	8.87013658128889e-09	22985/324/10134/329/660/836/839/840/841/1499/2620/2934/4000/4137/5580/5588/5747/6093/8428/51765	20
REACTOME_OVARIAN_TUMOR_DOMAIN_PROTEASES	REACTOME_OVARIAN_TUMOR_DOMAIN_PROTEASES	20/1559	38/12465	2.78751630586892e-09	1.77076706326846e-08	8.87013658128889e-09	324/983/2099/8517/10392/64127/5728/387/8737/8767/6233/7128/79155/7157/7187/7189/7311/7314/7316/7415	20
Alzheimers Disease%WikiPathways_20190910%WP2059%Homo sapiens	Alzheimers Disease%WikiPathways_20190910%WP2059%Homo sapiens	46/1559	150/12465	3.0348057294706e-09	1.92049919826804e-08	9.62017565509163e-09	102/6868/317/322/51107/348/351/22926/487/23621/572/637/824/100506742/836/840/841/842/1020/8851/54205/9451/2081/8772/355/2597/2902/2903/2932/3553/3708/4035/5594/5595/4137/8883/23385/5533/5534/5663/5664/55851/6622/7124/7132/7157	46
REACTOME_GPVI_MEDIATED_ACTIVATION_CASCADE	REACTOME_GPVI_MEDIATED_ACTIVATION_CASCADE	19/1559	35/12465	3.51204349411297e-09	2.21405631682103e-08	1.10906636656199e-08	998/2207/2534/3932/4067/5170/10630/5290/5291/5294/5295/5590/5777/387/388/6850/7409/7410/10451	19
Wnt Signaling Pathway%WikiPathways_20190910%WP363%Homo sapiens	Wnt Signaling Pathway%WikiPathways_20190910%WP363%Homo sapiens	24/1559	53/12465	3.72991900282557e-09	2.34250216162303e-08	1.17340753318556e-08	207/324/409/8312/1499/2697/2931/2932/51176/4040/6885/5594/5599/5601/2475/4609/5468/5578/5579/5582/387/6934/7010/7249	24
KEGG_ADHERENS_JUNCTION	KEGG_ADHERENS_JUNCTION	29/1559	73/12465	3.82507708490106e-09	2.38420218299472e-08	1.19429593192993e-08	87/88/89/81/998/1387/1457/1459/1495/1499/1956/2033/2260/2534/3480/51176/6885/5594/5595/5770/5777/387/4088/6615/6591/6714/6934/7046/7048	29
REACTOME_SIGNALING_BY_FGFR2	REACTOME_SIGNALING_BY_FGFR2	29/1559	73/12465	3.82507708490106e-09	2.38420218299472e-08	1.19429593192993e-08	673/867/2255/26281/2249/2253/2263/10818/3265/3845/5594/5595/5290/5295/5335/5436/5515/5516/5518/6233/6464/6654/10253/6714/7072/7073/7311/7314/7316	29
LTF danger signal response pathway%WikiPathways_20190910%WP4478%Homo sapiens	LTF danger signal response pathway%WikiPathways_20190910%WP4478%Homo sapiens	14/1559	20/12465	4.03638373266633e-09	2.49713590625402e-08	1.25086675768803e-08	929/3456/3552/3553/3569/3654/4057/5594/4615/4790/7097/7099/7124/7189	14
REACTOME_INFLAMMASOMES	REACTOME_INFLAMMASOMES	14/1559	20/12465	4.03638373266633e-09	2.49713590625402e-08	1.25086675768803e-08	9447/351/596/598/834/3326/4790/58484/22861/114548/5027/29108/5970/10628	14
REACTOME_TAK1_ACTIVATES_NFKB_BY_PHOSPHORYLATION_AND_ACTIVATION_OF_IKKS_COMPLEX	REACTOME_TAK1_ACTIVATES_NFKB_BY_PHOSPHORYLATION_AND_ACTIVATION_OF_IKKS_COMPLEX	18/1559	32/12465	4.2446571789746e-09	2.61622364414122e-08	1.31052025600116e-08	351/3146/3551/8517/3654/6885/4790/4792/10392/64127/5970/8767/6233/6285/7189/7311/7314/7316	18
Photodynamic therapy-induced unfolded protein response%WikiPathways_20190910%WP3613%Homo sapiens	Photodynamic therapy-induced unfolded protein response%WikiPathways_20190910%WP3613%Homo sapiens	17/1559	29/12465	4.85709065568772e-09	2.97160749340599e-08	1.48853933864347e-08	440/467/468/22926/27113/10018/811/1649/5611/9451/2081/7184/3309/4780/23645/57761/7494	17
REACTOME_DOWNSTREAM_SIGNAL_TRANSDUCTION	REACTOME_DOWNSTREAM_SIGNAL_TRANSDUCTION	17/1559	29/12465	4.85709065568772e-09	2.97160749340599e-08	1.48853933864347e-08	9564/1399/3265/3845/4690/8440/5159/5290/5291/5295/5335/5921/6654/6714/6772/6774/6777	17
NRF2-ARE regulation%WikiPathways_20190910%WP4357%Homo sapiens	NRF2-ARE regulation%WikiPathways_20190910%WP4357%Homo sapiens	15/1559	23/12465	4.93634420602511e-09	3.0089921667609e-08	1.5072660907716e-08	7965/1051/8452/2534/2729/2730/2932/3162/5599/4780/1728/5290/5578/23657/6714	15
Fragile X Syndrome %WikiPathways_20190910%WP4549%Homo sapiens	Fragile X Syndrome %WikiPathways_20190910%WP4549%Homo sapiens	40/1559	123/12465	4.97388810248653e-09	3.02077160216948e-08	1.51316665234697e-08	116986/207/84335/351/369/627/673/815/1029/1268/1385/26999/64798/23405/1785/2534/2561/2902/2903/3708/3845/5594/4204/4318/2475/4763/4915/5163/5291/5335/5499/5578/5728/5894/6198/6464/6654/6714/8831/7249	40
ncRNAs involved in Wnt signaling in hepatocellular carcinoma%WikiPathways_20190910%WP4336%Homo sapiens	ncRNAs involved in Wnt signaling in hepatocellular carcinoma%WikiPathways_20190910%WP4336%Homo sapiens	33/1559	91/12465	5.10352700715794e-09	3.08819261965981e-08	1.54693922729451e-08	324/8312/894/57680/1457/1459/1499/22943/8061/7976/7855/8326/2932/3725/9314/83999/51176/4040/92140/4609/6422/6423/6424/6425/83595/6934/7471/7480/7481/89780/54361/7474/7476	33
REACTOME_CONSTITUTIVE_SIGNALING_BY_AKT1_E17K_IN_CANCER	REACTOME_CONSTITUTIVE_SIGNALING_BY_AKT1_E17K_IN_CANCER	16/1559	26/12465	5.16033043264402e-09	3.11121012993592e-08	1.55846917181096e-08	207/84335/208/572/842/1026/1027/1385/2308/2309/2931/2932/4193/2475/5170/7249	16
REACTOME_TNFR2_NON_CANONICAL_NF_KB_PATHWAY	REACTOME_TNFR2_NON_CANONICAL_NF_KB_PATHWAY	35/1559	100/12465	5.20163057576292e-09	3.12474764297642e-08	1.56525039064719e-08	329/330/939/958/959/970/8454/60401/10913/4049/4055/5716/10197/6233/7124/4982/51330/8784/7132/7133/8718/8771/943/3604/8742/8740/9966/8995/8744/7186/7187/7311/7314/7316/9040	35
Copper homeostasis%WikiPathways_20190910%WP3286%Homo sapiens	Copper homeostasis%WikiPathways_20190910%WP3286%Homo sapiens	24/1559	54/12465	5.92259199641104e-09	3.53225091008975e-08	1.76937716212356e-08	102/6868/207/324/351/475/23621/836/2308/2309/2932/3725/4137/4193/4494/4504/5290/5621/5728/6647/55240/7157/54739/331	24
