ID	Description	GeneRatio	BgRatio	pvalue	p.adjust	qvalue	geneID	Count	GOterm
Pathways Regulating Hippo Signaling%WikiPathways_20190910%WP4540%Homo sapiens	Pathways Regulating Hippo Signaling%WikiPathways_20190910%WP4540%Homo sapiens	39/1559	99/12465	1.0954667539082e-11	9.3679347666686e-11	4.6897627174909e-11	998/1436/1499/1956/1969/2260/2263/2261/2322/2324/2771/2773/3480/3791/9113/26524/51176/2475/4771/4804/4914/4915/5159/5562/5563/5578/5579/5580/5581/5582/5583/5584/5588/5590/387/4088/6788/6934/7010	39	ann_GO0006915.txt.txt
REACTOME_TP53_REGULATES_TRANSCRIPTION_OF_CASPASE_ACTIVATORS_AND_CASPASES	REACTOME_TP53_REGULATES_TRANSCRIPTION_OF_CASPASE_ACTIVATORS_AND_CASPASES	12/1559	12/12465	1.41161105617568e-11	1.19482792969156e-10	5.98153127455754e-11	317/472/834/843/835/839/8738/58484/55367/7157/8626/7161	12	ann_GO0006915.txt.txt
REACTOME_TP53_REGULATES_TRANSCRIPTION_OF_DEATH_RECEPTORS_AND_LIGANDS	REACTOME_TP53_REGULATES_TRANSCRIPTION_OF_DEATH_RECEPTORS_AND_LIGANDS	12/1559	12/12465	1.41161105617568e-11	1.19482792969156e-10	5.98153127455754e-11	355/3486/23368/124446/8797/8795/8794/8793/7157/7159/8626/7161	12	ann_GO0006915.txt.txt
REACTOME_SIGNALING_BY_FGFR1	REACTOME_SIGNALING_BY_FGFR1	26/1559	50/12465	1.64531498725536e-11	1.38557236743992e-10	6.93643347552487e-11	673/867/2255/26281/2249/2253/2260/10818/3265/3845/5594/5595/5290/5295/5335/5515/5516/5518/6233/6464/6654/10253/6714/7311/7314/7316	26	ann_GO0006915.txt.txt
KEGG_FC_GAMMA_R_MEDIATED_PHAGOCYTOSIS	KEGG_FC_GAMMA_R_MEDIATED_PHAGOCYTOSIS	38/1559	96/12465	1.69513102442767e-11	1.42031432804318e-10	7.11035820453711e-11	207/208/382/998/1072/1399/10059/1785/2934/3055/3635/4067/5594/5595/653361/5058/5290/5291/5293/5294/5295/8398/5335/5578/5579/5580/5581/5582/5788/5894/6198/85477/8877/56848/6850/7409/7410/10451	38	ann_GO0006915.txt.txt
miRNA regulation of p53 pathway in prostate cancer%WikiPathways_20190910%WP3982%Homo sapiens	miRNA regulation of p53 pathway in prostate cancer%WikiPathways_20190910%WP3982%Homo sapiens	21/1559	34/12465	1.77231376523128e-11	1.47752187764758e-10	7.39674985859549e-11	317/472/581/27113/637/836/841/842/11200/9538/4193/64065/5366/5728/5054/51246/6477/8795/7157/63970/64393	21	ann_GO0006915.txt.txt
KEGG_VEGF_SIGNALING_PATHWAY	KEGG_VEGF_SIGNALING_PATHWAY	33/1559	76/12465	1.84425025668339e-11	1.52980558791887e-10	7.65849185538525e-11	207/208/572/842/998/3265/3315/3791/3845/5594/1432/5595/4776/4846/5290/5291/5293/5294/5295/8398/5335/5533/5534/5578/5579/5582/5743/5747/5894/8877/56848/6714/7422	33	ann_GO0006915.txt.txt
REACTOME_SIGNALING_BY_NON_RECEPTOR_TYROSINE_KINASES	REACTOME_SIGNALING_BY_NON_RECEPTOR_TYROSINE_KINASES	27/1559	54/12465	2.21833226310774e-11	1.83095185298295e-10	9.16608617749151e-11	207/9564/685/867/1019/1027/1793/1956/9844/63916/2065/2066/3091/3265/3845/120892/2908/5770/5921/387/6233/6421/9021/6774/7311/7314/7316	27	ann_GO0006915.txt.txt
REACTOME_SIGNALING_BY_NOTCH1	REACTOME_SIGNALING_BY_NOTCH1	32/1559	73/12465	2.74034403403304e-11	2.25060928339644e-10	1.12669694781244e-10	102/6868/51107/83464/408/409/1387/8454/28514/2033/55294/3065/3066/8841/9759/23493/3091/83737/3714/4609/23385/9148/4851/5663/5664/55851/6233/22938/7088/7311/7314/7316	32	ann_GO0006915.txt.txt
Neural Crest Cell Migration during Development%WikiPathways_20190910%WP4564%Homo sapiens	Neural Crest Cell Migration during Development%WikiPathways_20190910%WP4564%Homo sapiens	23/1559	41/12465	3.12855233028225e-11	2.55678242164446e-10	1.27997292641571e-10	207/208/627/3725/4318/25791/4804/5058/5062/5063/10298/57144/56924/106821730/5290/5291/5293/5294/387/6774/7074/7204/7291	23	ann_GO0006915.txt.txt
Amyotrophic lateral sclerosis (ALS)%WikiPathways_20190910%WP2447%Homo sapiens	Amyotrophic lateral sclerosis (ALS)%WikiPathways_20190910%WP2447%Homo sapiens	22/1559	38/12465	3.59374039149071e-11	2.92255652425642e-10	1.4630862584552e-10	317/572/581/596/598/637/834/100506742/836/842/847/1616/2876/5608/4217/1432/4747/5533/6647/7124/7132/7157	22	ann_GO0006915.txt.txt
REACTOME_TRANSCRIPTIONAL_REGULATION_BY_RUNX2	REACTOME_TRANSCRIPTIONAL_REGULATION_BY_RUNX2	43/1559	120/12465	3.90177451078586e-11	3.15758239677744e-10	1.58074458999232e-10	25/207/208/367/581/650/983/1019/1026/8454/2099/55294/2736/2737/2932/9464/8841/9759/23493/3549/3678/3958/5594/5595/4488/579/2908/10891/5716/10197/5925/6233/6502/4091/6662/6714/6772/7291/117581/7311/7314/7316/10413	43	ann_GO0006915.txt.txt
KEGG_MTOR_SIGNALING_PATHWAY	KEGG_MTOR_SIGNALING_PATHWAY	26/1559	52/12465	5.21858057220087e-11	4.20273066469963e-10	2.10396528945656e-10	207/208/673/54541/3091/3479/3630/5594/5595/2475/5170/5290/5291/5293/5294/5295/5562/5563/6194/6195/6196/6197/6198/6794/7249/7422	26	ann_GO0006915.txt.txt
Angiogenesis%WikiPathways_20190910%WP1539%Homo sapiens	Angiogenesis%WikiPathways_20190910%WP1539%Homo sapiens	17/1559	24/12465	6.0215035617772e-11	4.82592966617796e-10	2.41595032303189e-10	207/284/1387/2263/3091/3791/5594/1432/4318/4846/5290/5335/5747/6714/7010/7078/7422	17	ann_GO0006915.txt.txt
REACTOME_SIGNALING_BY_ERBB2	REACTOME_SIGNALING_BY_ERBB2	25/1559	49/12465	6.96270027863387e-11	5.55342296262192e-10	2.7801470242116e-10	207/208/685/8065/1956/2065/2066/2534/3265/3845/5290/5295/5335/5578/5580/5581/387/10193/6233/6464/6654/6714/7311/7314/7316	25	ann_GO0006915.txt.txt
Wnt Signaling%WikiPathways_20190910%WP428%Homo sapiens	Wnt Signaling%WikiPathways_20190910%WP428%Homo sapiens	42/1559	118/12465	8.42137547416558e-11	6.68471861800991e-10	3.34649471121463e-10	324/8312/815/817/894/57680/1457/1459/1499/22943/8061/7976/7855/8326/2932/3725/83999/51176/4040/6885/5599/5601/4609/4776/5533/5534/5578/5579/5582/387/6422/6423/6424/6425/6934/7471/7480/7481/89780/54361/7474/7476	42	ann_GO0006915.txt.txt
TLR4 Signaling and Tolerance%WikiPathways_20190910%WP3851%Homo sapiens	TLR4 Signaling and Tolerance%WikiPathways_20190910%WP3851%Homo sapiens	19/1559	30/12465	8.80907205193748e-11	6.95916692103061e-10	3.4838886461046e-10	3456/3551/9641/8517/3569/3635/3654/3661/3665/6885/4615/4790/4792/8737/148022/7099/7124/7187/7189	19	ann_GO0006915.txt.txt
Resistin as a regulator of inflammation%WikiPathways_20190910%WP4481%Homo sapiens	Resistin as a regulator of inflammation%WikiPathways_20190910%WP4481%Homo sapiens	20/1559	33/12465	8.88067756291967e-11	6.98248534449466e-10	3.49556228343408e-10	207/208/3551/8517/3592/3593/3569/3708/5594/1432/5595/4790/4792/5290/5291/5293/5294/5335/5970/7124	20	ann_GO0006915.txt.txt
KEGG_AMYOTROPHIC_LATERAL_SCLEROSIS_ALS	KEGG_AMYOTROPHIC_LATERAL_SCLEROSIS_ALS	26/1559	53/12465	9.03233195506277e-11	7.06822580823072e-10	3.53848555737067e-10	317/572/581/596/598/637/834/836/842/847/54205/1616/2876/2902/2903/5608/4217/1432/4747/5533/5534/6647/7124/7132/7133/7157	26	ann_GO0006915.txt.txt
Hair Follicle Development: Cytodifferentiation (Part 3 of 3)%WikiPathways_20190910%WP2840%Homo sapiens	Hair Follicle Development: Cytodifferentiation (Part 3 of 3)%WikiPathways_20190910%WP2840%Homo sapiens	35/1559	88/12465	9.10150879179714e-11	7.08892163642791e-10	3.54884627463699e-10	6868/80070/64919/652/654/23581/1490/1499/22943/1956/94234/2619/2625/10804/2736/284110/3458/3479/3725/4254/51176/4487/4488/4790/4851/4853/2908/64065/22822/6422/6657/6662/7040/8626/7474	35	ann_GO0006915.txt.txt
REACTOME_ACTIVATION_OF_IRF3_IRF7_MEDIATED_BY_TBK1_IKK_EPSILON	REACTOME_ACTIVATION_OF_IRF3_IRF7_MEDIATED_BY_TBK1_IKK_EPSILON	14/1559	17/12465	1.02359728275773e-10	7.93527052380875e-10	3.97254429953688e-10	929/9641/3661/3665/23643/6233/23098/148022/353376/7099/7187/7311/7314/7316	14	ann_GO0006915.txt.txt
KEGG_INSULIN_SIGNALING_PATHWAY	KEGG_INSULIN_SIGNALING_PATHWAY	46/1559	137/12465	1.05581964336554e-10	8.14699901555084e-10	4.07853952810483e-10	207/208/369/572/673/867/1399/2308/2932/3099/3265/3551/3635/3630/8660/3845/5594/5595/5599/5601/2872/2475/5139/5170/5290/5291/5293/5294/5295/10891/5499/5562/5563/5584/5590/5770/5894/6194/6198/6464/399694/8835/9021/6654/6655/7249	46	ann_GO0006915.txt.txt
IL-1 signaling pathway%WikiPathways_20190910%WP195%Homo sapiens	IL-1 signaling pathway%WikiPathways_20190910%WP195%Homo sapiens	27/1559	57/12465	1.09552315198537e-10	8.41422643122094e-10	4.21231855222443e-10	207/1386/6347/3551/8517/3552/3553/3654/3725/6416/5608/5609/6885/5594/1432/5595/5599/5601/4615/4790/4792/5295/5335/5590/5970/8878/7189	27	ann_GO0006915.txt.txt
REACTOME_REGULATED_PROTEOLYSIS_OF_P75NTR	REACTOME_REGULATED_PROTEOLYSIS_OF_P75NTR	11/1559	11/12465	1.13567209907054e-10	8.64256886402766e-10	4.32663102929337e-10	6868/51107/83464/23385/4790/4804/5663/5664/55851/5970/7189	11	ann_GO0006915.txt.txt
REACTOME_REGULATION_BY_C_FLIP	REACTOME_REGULATION_BY_C_FLIP	11/1559	11/12465	1.13567209907054e-10	8.64256886402766e-10	4.32663102929337e-10	841/8837/8772/355/356/8737/8797/8795/8743/8717/7186	11	ann_GO0006915.txt.txt
REACTOME_UB_SPECIFIC_PROCESSING_PROTEASES	REACTOME_UB_SPECIFIC_PROCESSING_PROTEASES	63/1559	221/12465	1.18820968720623e-10	8.96317308248063e-10	4.48713147557325e-10	367/408/409/8312/8678/329/330/1540/23770/2625/3091/8517/90865/6885/4193/4194/79594/4609/4792/5423/5716/10197/5728/51651/55288/8737/6233/6478/6502/4088/64426/6881/51616/7046/7157/7186/7189/7311/7314/7316/401447/100287144/100287178/100287205/100287238/100288520/100287327/100287364/100287404/377630/100287441/100287478/100287513/728369/645836/392188/645402/728386/57646/84132/55031/7416/7417	63	ann_GO0006915.txt.txt
REACTOME_NOTCH2_ACTIVATION_AND_TRANSMISSION_OF_SIGNAL_TO_THE_NUCLEUS	REACTOME_NOTCH2_ACTIVATION_AND_TRANSMISSION_OF_SIGNAL_TO_THE_NUCLEUS	16/1559	22/12465	1.18860643649532e-10	8.96317308248063e-10	4.48713147557325e-10	102/51107/83464/28514/3714/4192/23385/9148/4853/5663/5664/55851/6233/7311/7314/7316	16	ann_GO0006915.txt.txt
REACTOME_ACTIVATION_OF_RAC1	REACTOME_ACTIVATION_OF_RAC1	12/1559	13/12465	1.62466196600321e-10	1.21959918624404e-09	6.10554080103135e-10	4690/8440/5058/5062/5063/10298/57144/56924/6091/9353/6654/6655	12	ann_GO0006915.txt.txt
REACTOME_SUMOYLATION	REACTOME_SUMOYLATION	56/1559	187/12465	1.64297211836069e-10	1.22778862358576e-09	6.14653865048168e-10	367/6790/9212/332/672/8535/1029/1387/1616/1655/1786/1788/2033/2099/668/3065/3066/9759/3090/28996/3190/9641/8517/3622/4193/8648/4792/4869/9971/2908/4929/23636/11315/142/7703/8554/51588/5371/5468/10891/5885/5914/5970/29843/25942/6672/7020/7021/7067/7068/7153/10210/7157/7421/7428/7486	56	ann_GO0006915.txt.txt
REACTOME_SIGNALING_BY_ERYTHROPOIETIN	REACTOME_SIGNALING_BY_ERYTHROPOIETIN	17/1559	25/12465	1.66211185423165e-10	1.23100159204031e-09	6.16262336930813e-10	1399/2056/3265/8660/3717/3845/4067/5290/5291/5293/5294/5295/5335/6464/6654/6777/7409	17	ann_GO0006915.txt.txt
REACTOME_SIGNALING_BY_NTRK2_TRKB	REACTOME_SIGNALING_BY_NTRK2_TRKB	17/1559	25/12465	1.66211185423165e-10	1.23100159204031e-09	6.16262336930813e-10	627/1020/8851/10818/2534/3265/3845/4908/4909/4915/5290/5295/5335/6464/6654/6714/7074	17	ann_GO0006915.txt.txt
Photodynamic therapy-induced HIF-1 survival signaling%WikiPathways_20190910%WP3614%Homo sapiens	Photodynamic therapy-induced HIF-1 survival signaling%WikiPathways_20190910%WP3614%Homo sapiens	21/1559	37/12465	1.68949005585596e-10	1.24571733451779e-09	6.23629311845777e-10	284/578/581/597/598/637/332/664/665/1906/2056/3091/3486/3939/4170/5366/5743/5054/7043/7157/7422	21	ann_GO0006915.txt.txt
REACTOME_SIGNALING_BY_NOTCH1_IN_CANCER	REACTOME_SIGNALING_BY_NOTCH1_IN_CANCER	27/1559	58/12465	1.80712140645175e-10	1.32071119528787e-09	6.6117263607254e-10	102/6868/51107/83464/1387/8454/28514/2033/55294/3065/3066/8841/9759/23493/3714/4609/23385/9148/4851/5663/5664/55851/6233/22938/7311/7314/7316	27	ann_GO0006915.txt.txt
TGF-beta Receptor Signaling%WikiPathways_20190910%WP560%Homo sapiens	TGF-beta Receptor Signaling%WikiPathways_20190910%WP560%Homo sapiens	27/1559	58/12465	1.80712140645175e-10	1.32071119528787e-09	6.6117263607254e-10	652/1387/1499/2033/3265/3458/3624/3725/51176/10637/7044/5595/5601/4790/9241/5054/6498/4088/4091/6772/6774/7040/7046/7048/7057/7124/7471	27	ann_GO0006915.txt.txt
Signaling of Hepatocyte Growth Factor Receptor%WikiPathways_20190910%WP313%Homo sapiens	Signaling of Hepatocyte Growth Factor Receptor%WikiPathways_20190910%WP313%Homo sapiens	20/1559	34/12465	1.90354829881888e-10	1.38061391666203e-09	6.91161054691375e-10	1399/1793/3082/3265/3672/3688/3725/5594/5595/5599/5058/5290/5728/5747/2185/5894/5921/6654/6714/6774	20	ann_GO0006915.txt.txt
Allograft Rejection%WikiPathways_20190910%WP2328%Homo sapiens	Allograft Rejection%WikiPathways_20190910%WP2328%Homo sapiens	35/1559	90/12465	1.90572987893674e-10	1.38061391666203e-09	6.91161054691375e-10	836/840/841/842/6363/6366/940/958/959/1459/1493/6387/355/356/2668/3002/3135/3458/3586/3592/3593/3596/3605/3552/3553/3558/3559/3565/120892/5551/5590/6772/7040/7124/7422	35	ann_GO0006915.txt.txt
REACTOME_ACTIVATED_NOTCH1_TRANSMITS_SIGNAL_TO_THE_NUCLEUS	REACTOME_ACTIVATED_NOTCH1_TRANSMITS_SIGNAL_TO_THE_NUCLEUS	19/1559	31/12465	2.00899574171214e-10	1.44282421450235e-09	7.22304689091309e-10	102/6868/51107/83464/408/409/28514/83737/3714/23385/9148/4851/5663/5664/55851/6233/7311/7314/7316	19	ann_GO0006915.txt.txt
REACTOME_MAPK_TARGETS_NUCLEAR_EVENTS_MEDIATED_BY_MAP_KINASES	REACTOME_MAPK_TARGETS_NUCLEAR_EVENTS_MEDIATED_BY_MAP_KINASES	19/1559	31/12465	2.00899574171214e-10	1.44282421450235e-09	7.22304689091309e-10	1386/1385/1848/3725/5594/1432/5595/5598/5599/5601/4205/4208/5515/5516/5518/5519/6195/6196/6197	19	ann_GO0006915.txt.txt
Oxidative Damage%WikiPathways_20190910%WP3941%Homo sapiens	Oxidative Damage%WikiPathways_20190910%WP3941%Homo sapiens	22/1559	41/12465	2.71490647045371e-10	1.94139217003565e-09	9.7189709854264e-10	317/572/9530/578/596/728/836/842/998/1026/1027/54205/1647/6416/4293/4790/7124/7133/7185/7186/7187/7189	22	ann_GO0006915.txt.txt
KEGG_RIG_I_LIKE_RECEPTOR_SIGNALING_PATHWAY	KEGG_RIG_I_LIKE_RECEPTOR_SIGNALING_PATHWAY	30/1559	71/12465	3.4467795204862e-10	2.44661782541716e-09	1.22482247660553e-09	9474/843/841/3627/1540/1654/8772/3440/3456/3551/9641/8517/3592/3593/3661/3665/6885/1432/5599/5601/4790/4792/5300/5970/8737/7124/8717/7186/7187/7189	30	ann_GO0006915.txt.txt
Estrogen signaling pathway%WikiPathways_20190910%WP712%Homo sapiens	Estrogen signaling pathway%WikiPathways_20190910%WP712%Homo sapiens	16/1559	23/12465	3.45092568503687e-10	2.44661782541716e-09	1.22482247660553e-09	207/596/673/1385/2099/2782/2792/2852/3551/8517/3725/5594/1432/5601/4790/5290	16	ann_GO0006915.txt.txt
REACTOME_ONCOGENE_INDUCED_SENESCENCE	REACTOME_ONCOGENE_INDUCED_SENESCENCE	20/1559	35/12465	3.92033900137921e-10	2.75586542512208e-09	1.37963758790731e-09	192670/1019/1029/1032/1869/1870/1871/3397/5594/5595/4193/4194/5925/6233/7027/7029/7157/7311/7314/7316	20	ann_GO0006915.txt.txt
Signal transduction through IL1R%WikiPathways_20190910%WP4496%Homo sapiens	Signal transduction through IL1R%WikiPathways_20190910%WP4496%Homo sapiens	20/1559	35/12465	3.92033900137921e-10	2.75586542512208e-09	1.37963758790731e-09	3456/3551/3552/3553/3569/3654/3725/5608/6885/1432/5599/4615/4790/4792/5970/7040/7042/7043/7124/7189	20	ann_GO0006915.txt.txt
EPO Receptor Signaling%WikiPathways_20190910%WP581%Homo sapiens	EPO Receptor Signaling%WikiPathways_20190910%WP581%Homo sapiens	17/1559	26/12465	4.24148404202013e-10	2.96903882941409e-09	1.48635616662397e-09	207/2056/8660/3717/5594/5595/5163/5294/5788/5894/5921/6464/6654/6714/6772/6774/6777	17	ann_GO0006915.txt.txt
REACTOME_NEGATIVE_REGULATION_OF_FGFR3_SIGNALING	REACTOME_NEGATIVE_REGULATION_OF_FGFR3_SIGNALING	18/1559	29/12465	4.52212224779109e-10	3.13899615442905e-09	1.57143997071446e-09	673/867/26281/2249/2253/2261/10818/5594/5595/5515/5516/5518/6233/10253/6714/7311/7314/7316	18	ann_GO0006915.txt.txt
T-Cell Receptor and Co-stimulatory Signaling%WikiPathways_20190910%WP2583%Homo sapiens	T-Cell Receptor and Co-stimulatory Signaling%WikiPathways_20190910%WP2583%Homo sapiens	18/1559	29/12465	4.52212224779109e-10	3.13899615442905e-09	1.57143997071446e-09	207/940/1493/8445/2534/2931/2932/3558/3932/4790/4792/5133/5163/5335/5578/5728/5777/5921	18	ann_GO0006915.txt.txt
REACTOME_SPRY_REGULATION_OF_FGF_SIGNALING	REACTOME_SPRY_REGULATION_OF_FGF_SIGNALING	13/1559	16/12465	6.80183305376643e-10	4.66661010668404e-09	2.33619198259808e-09	673/867/5594/5595/5515/5516/5518/6233/10253/6714/7311/7314/7316	13	ann_GO0006915.txt.txt
ATM Signaling Network in Development and Disease %WikiPathways_20190910%WP3878%Homo sapiens	ATM Signaling Network in Development and Disease %WikiPathways_20190910%WP3878%Homo sapiens	23/1559	46/12465	6.80723113814067e-10	4.66661010668404e-09	2.33619198259808e-09	1386/472/9212/699/983/1020/8851/1111/11200/2539/9759/3315/8517/4217/4361/2475/4683/4790/5562/5591/5524/6794/7249	23	ann_GO0006915.txt.txt
Heart Development%WikiPathways_20190910%WP1591%Homo sapiens	Heart Development%WikiPathways_20190910%WP1591%Homo sapiens	23/1559	46/12465	6.80723113814067e-10	4.66661010668404e-09	2.33619198259808e-09	27302/650/652/659/1499/2065/2255/2253/2296/2303/2626/2627/9464/23493/3670/5594/4208/4776/1482/4851/6469/6899/7422	23	ann_GO0006915.txt.txt
REACTOME_NETRIN_1_SIGNALING	REACTOME_NETRIN_1_SIGNALING	24/1559	50/12465	8.47662661707253e-10	5.78712903610013e-09	2.89714463975318e-09	116986/998/1630/1793/2534/1432/5599/4690/9423/5058/5335/5588/5747/6091/6477/6478/9353/6586/6714/7204/90249/219699/8633/137970	24	ann_GO0006915.txt.txt
REACTOME_NEGATIVE_REGULATION_OF_FGFR1_SIGNALING	REACTOME_NEGATIVE_REGULATION_OF_FGFR1_SIGNALING	19/1559	33/12465	9.08576522687283e-10	6.15236102505389e-09	3.07998657959298e-09	673/867/2255/26281/2249/2253/2260/10818/5594/5595/5515/5516/5518/6233/10253/6714/7311/7314/7316	19	ann_GO0006915.txt.txt
REACTOME_SIGNALING_BY_NOTCH2	REACTOME_SIGNALING_BY_NOTCH2	19/1559	33/12465	9.08576522687283e-10	6.15236102505389e-09	3.07998657959298e-09	102/51107/83464/1385/28514/2033/3002/3714/4192/23385/9148/4853/5663/5664/55851/6233/7311/7314/7316	19	ann_GO0006915.txt.txt
REACTOME_CASPASE_ACTIVATION_VIA_DEPENDENCE_RECEPTORS_IN_THE_ABSENCE_OF_LIGAND	REACTOME_CASPASE_ACTIVATION_VIA_DEPENDENCE_RECEPTORS_IN_THE_ABSENCE_OF_LIGAND	10/1559	10/12465	9.13156616780088e-10	6.1582391351145e-09	3.08292927102905e-09	26060/836/842/1612/23604/1613/1630/9500/90249/219699	10	ann_GO0006915.txt.txt
REACTOME_INSULIN_RECEPTOR_SIGNALLING_CASCADE	REACTOME_INSULIN_RECEPTOR_SIGNALLING_CASCADE	25/1559	54/12465	9.8907776084374e-10	6.64323888761038e-09	3.32572918519374e-09	208/2255/26281/2249/2253/2260/2263/2261/2322/2323/10818/3265/3630/8660/3845/5594/5595/5170/5290/5291/5295/6464/6654/117145/57761	25	ann_GO0006915.txt.txt
Extracellular vesicle-mediated signaling in recipient cells%WikiPathways_20190910%WP2870%Homo sapiens	Extracellular vesicle-mediated signaling in recipient cells%WikiPathways_20190910%WP2870%Homo sapiens	18/1559	30/12465	9.98394481168708e-10	6.65195359140115e-09	3.33009192831161e-09	207/324/8312/1499/1956/3082/3265/3845/2475/5894/4088/7040/7042/7043/7046/7048/89780/7474	18	ann_GO0006915.txt.txt
PI3K-AKT-mTOR signaling pathway and therapeutic opportunities%WikiPathways_20190910%WP3844%Homo sapiens	PI3K-AKT-mTOR signaling pathway and therapeutic opportunities%WikiPathways_20190910%WP3844%Homo sapiens	18/1559	30/12465	9.98394481168708e-10	6.65195359140115e-09	3.33009192831161e-09	207/572/1027/2308/2309/2932/3265/3845/2475/4846/5163/5290/5291/5294/5295/5728/9821/7249	18	ann_GO0006915.txt.txt
REACTOME_TICAM1_RIP1_MEDIATED_IKK_COMPLEX_RECRUITMENT	REACTOME_TICAM1_RIP1_MEDIATED_IKK_COMPLEX_RECRUITMENT	14/1559	19/12465	1.36905231156946e-09	9.04883579638941e-09	4.53001582649741e-09	329/330/3551/8517/8737/11035/6233/148022/7098/7189/7311/7314/7316/7323	14	ann_GO0006915.txt.txt
REACTOME_VEGFR2_MEDIATED_CELL_PROLIFERATION	REACTOME_VEGFR2_MEDIATED_CELL_PROLIFERATION	14/1559	19/12465	1.36905231156946e-09	9.04883579638941e-09	4.53001582649741e-09	3265/3708/3791/3845/5170/5335/5578/5579/5580/5590/5921/8877/6714/7422	14	ann_GO0006915.txt.txt
KEGG_BASAL_CELL_CARCINOMA	KEGG_BASAL_CELL_CARCINOMA	25/1559	55/12465	1.59925779078458e-09	1.05166004630547e-08	5.26480617071168e-09	324/8312/650/652/1499/7976/7855/8326/2736/2737/2932/64399/51176/6469/6608/6934/7157/7471/7480/7481/89780/54361/7474/7476/7483	25	ann_GO0006915.txt.txt
REACTOME_INTERLEUKIN_2_FAMILY_SIGNALING	REACTOME_INTERLEUKIN_2_FAMILY_SIGNALING	22/1559	44/12465	1.60379741841642e-09	1.05166004630547e-08	5.26480617071168e-09	1437/3558/3559/3560/3635/3717/3718/3932/3965/5290/5291/5293/5295/2185/5777/6464/6654/6655/6772/6774/6777/6850	22	ann_GO0006915.txt.txt
REACTOME_EXTRA_NUCLEAR_ESTROGEN_SIGNALING	REACTOME_EXTRA_NUCLEAR_ESTROGEN_SIGNALING	30/1559	75/12465	1.6975005905525e-09	1.10872184241204e-08	5.5504681555985e-09	207/208/596/685/857/1027/1385/1956/2099/2309/2771/2773/2782/2792/3265/3315/3480/3845/5594/5595/4318/4846/5170/5290/5295/5590/5747/6464/8877/6714	30	ann_GO0006915.txt.txt
REACTOME_NEGATIVE_REGULATION_OF_FGFR2_SIGNALING	REACTOME_NEGATIVE_REGULATION_OF_FGFR2_SIGNALING	19/1559	34/12465	1.81832400024079e-09	1.18298020250959e-08	5.92221934443748e-09	673/867/2255/26281/2249/2253/2263/10818/5594/5595/5515/5516/5518/6233/10253/6714/7311/7314/7316	19	ann_GO0006915.txt.txt
REACTOME_JNK_C_JUN_KINASES_PHOSPHORYLATION_AND_ACTIVATION_MEDIATED_BY_ACTIVATED_HUMAN_TAK1	REACTOME_JNK_C_JUN_KINASES_PHOSPHORYLATION_AND_ACTIVATION_MEDIATED_BY_ACTIVATED_HUMAN_TAK1	15/1559	22/12465	1.94204965981549e-09	1.2536421733984e-08	6.27596633870335e-09	8517/3654/6416/5609/6885/5599/5601/10392/64127/8767/6233/7189/7311/7314/7316	15	ann_GO0006915.txt.txt
REACTOME_REGULATION_OF_SIGNALING_BY_CBL	REACTOME_REGULATION_OF_SIGNALING_BY_CBL	15/1559	22/12465	1.94204965981549e-09	1.2536421733984e-08	6.27596633870335e-09	867/1399/2534/3055/4067/5290/5291/5293/5295/6233/6850/7311/7314/7316/7409	15	ann_GO0006915.txt.txt
